success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class
,,,,,html-keyboard-response,30,266125,0.0-8.0-0.0,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,
,,,,,image-button-response,31,275088,0.0-8.0-1.0,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,8959,0,response_2,Andrena bicolor,TRUE,
,,,,,html-keyboard-response,32,275855,0.0-8.0-0.1,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,
,,,,,image-button-response,33,296460,0.0-8.0-1.1,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,20600,2,response_2,Andrena fulva,TRUE,
,,,,,html-keyboard-response,34,297223,0.0-8.0-0.2,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,
,,,,,image-button-response,35,321058,0.0-8.0-1.2,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,23830,4,response_2,Bombus lucorum,TRUE,
,,,,,html-keyboard-response,36,321322,0.0-8.0-0.3,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,
,,,,,image-button-response,37,331006,0.0-8.0-1.3,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,9676,0,response_2,Andrena fulva,FALSE,
,,,,,html-keyboard-response,38,331773,0.0-8.0-0.4,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,
,,,,,image-button-response,39,346038,0.0-8.0-1.4,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,14260,5,response_2,Bombus pratorum,TRUE,
,,,,,html-keyboard-response,40,346307,0.0-8.0-0.5,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,
,,,,,image-button-response,41,359856,0.0-8.0-1.5,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,13540,2,response_2,Andrena bicolor,FALSE,
,,,,,html-button-response,42,364458,0.0-9.0,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,4593,0,,,,
,,,,,html-button-response,43,366911,0.0-10.0,11,1,2023-03-14 19:48:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,2448,0,,,,
TRUE,FALSE,[],[],[],preload,0,3632,0.0-0.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,,,,,,
,,,,,html-button-response,1,17033,0.0-1.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,13399,0,,,,
,,,,,html-button-response,2,205361,0.0-2.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,188326,0,,,,
,,,,,html-button-response,3,542321,0.0-3.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,336956,0,,,,
,,,,,html-keyboard-response,4,543591,0.0-4.0-0.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,5,598050,0.0-4.0-1.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,54455,5,response_1,Bombus lucorum,FALSE,
,,,,,html-keyboard-response,6,598805,0.0-4.0-0.1,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,7,626873,0.0-4.0-1.1,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,28065,0,response_1,Andrena bicolor,TRUE,
,,,,,html-keyboard-response,8,627634,0.0-4.0-0.2,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,9,657018,0.0-4.0-1.2,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,29379,1,response_1,Andrena flavipes,TRUE,
,,,,,html-keyboard-response,10,657277,0.0-4.0-0.3,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,11,663993,0.0-4.0-1.3,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,6710,3,response_1,Bombus pratorum,FALSE,
,,,,,html-keyboard-response,12,664760,0.0-4.0-0.4,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,13,680441,0.0-4.0-1.4,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,15679,1,response_1,Andrena flavipes,TRUE,
,,,,,html-keyboard-response,14,681210,0.0-4.0-0.5,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,15,701201,0.0-4.0-1.5,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,19986,4,response_1,Bombus lucorum,TRUE,
,,,,,html-button-response,16,720490,0.0-5.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,19287,0,,,,
,,,,,html-keyboard-response,17,720751,0.0-6.0-0.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,18,744689,0.0-6.0-1.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,23930,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes
,,,,,html-keyboard-response,19,745448,0.0-6.0-0.1,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,20,784633,0.0-6.0-1.1,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,39180,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum
,,,,,html-keyboard-response,21,784884,0.0-6.0-0.2,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,22,799881,0.0-6.0-1.2,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,14995,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum
,,,,,html-keyboard-response,23,800138,0.0-6.0-0.3,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,24,808905,0.0-6.0-1.3,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,8765,2,response_pred,Andrena fulva,TRUE,Andrena fulva
,,,,,html-keyboard-response,25,809408,0.0-6.0-0.4,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,26,849753,0.0-6.0-1.4,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,40340,3,response_pred,Bombus hortorum,TRUE,Bombus pratorum
,,,,,html-keyboard-response,27,850266,0.0-6.0-0.5,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,28,869729,0.0-6.0-1.5,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,19461,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor
,,,,,html-button-response,29,889801,0.0-7.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,20071,0,,,,
,,,,,html-keyboard-response,30,890305,0.0-8.0-0.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,31,943345,0.0-8.0-1.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,53035,4,response_2,Bombus hortorum,FALSE,
,,,,,html-keyboard-response,32,944106,0.0-8.0-0.1,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,33,962161,0.0-8.0-1.1,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,18053,4,response_2,Bombus hortorum,FALSE,
,,,,,html-keyboard-response,34,962671,0.0-8.0-0.2,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,35,974121,0.0-8.0-1.2,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,11445,2,response_2,Andrena fulva,TRUE,
,,,,,html-keyboard-response,36,974373,0.0-8.0-0.3,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,37,986521,0.0-8.0-1.3,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,12145,0,response_2,Andrena bicolor,TRUE,
,,,,,html-keyboard-response,38,986773,0.0-8.0-0.4,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,39,1039281,0.0-8.0-1.4,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,52505,5,response_2,Bombus pratorum,TRUE,
,,,,,html-keyboard-response,40,1039794,0.0-8.0-0.5,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,null,null,fixation,,,
,,,,,image-button-response,41,1063722,0.0-8.0-1.5,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,23924,2,response_2,Andrena fulva,TRUE,
,,,,,html-button-response,42,1074425,0.0-9.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,10702,0,,,,
,,,,,html-button-response,43,1076393,0.0-10.0,3,1,2023-03-14 15:29:16,95c447948bfde634df5be7bb21c2f1af,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0,,Firefox,110,Windows,10,1967,0,,,,
TRUE,FALSE,[],[],[],preload,0,329,0.0-0.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,,,,,,
,,,,,html-button-response,1,3315,0.0-1.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,2982,0,,,,
,,,,,html-button-response,2,17590,0.0-2.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,14273,0,,,,
,,,,,html-button-response,3,82363,0.0-3.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,64769,0,,,,
,,,,,html-keyboard-response,4,83886,0.0-4.0-0.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,5,111896,0.0-4.0-1.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,27982,0,response_1,Andrena fulva,FALSE,
,,,,,html-keyboard-response,6,112156,0.0-4.0-0.1,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,7,121875,0.0-4.0-1.1,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,9709,3,response_1,Bombus pratorum,FALSE,
,,,,,html-keyboard-response,8,122131,0.0-4.0-0.2,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,9,136692,0.0-4.0-1.2,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,14551,0,response_1,Andrena bicolor,TRUE,
,,,,,html-keyboard-response,10,137196,0.0-4.0-0.3,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,11,160805,0.0-4.0-1.3,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,23599,4,response_1,Bombus pratorum,FALSE,
,,,,,html-keyboard-response,12,161065,0.0-4.0-0.4,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,13,170224,0.0-4.0-1.4,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,9153,4,response_1,Bombus hortorum,FALSE,
,,,,,html-keyboard-response,14,170484,0.0-4.0-0.5,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,15,177915,0.0-4.0-1.5,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,7422,1,response_1,Andrena bicolor,FALSE,
,,,,,html-button-response,16,183243,0.0-5.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,5324,0,,,,
,,,,,html-keyboard-response,17,183499,0.0-6.0-0.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,18,196322,0.0-6.0-1.0,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,12817,0,response_pred,Andrena fulva,FALSE,Andrena fulva
,,,,,html-keyboard-response,19,196827,0.0-6.0-0.1,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,20,207193,0.0-6.0-1.1,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,10357,3,response_pred,Bombus pratorum,FALSE,Bombus lucorum
,,,,,html-keyboard-response,21,207699,0.0-6.0-0.2,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,22,220244,0.0-6.0-1.2,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,12536,1,response_pred,Andrena bicolor,FALSE,Andrena bicolor
,,,,,html-keyboard-response,23,221005,0.0-6.0-0.3,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,null,null,fixation,,,
,,,,,image-button-response,24,228727,0.0-6.0-1.3,14,1,2023-03-14 23:02:55,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",WebKit,Chrome,110.0.0.0,AndroidOS,13,7711,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum
