success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class,fbclid
,,,,,html-keyboard-response,19,654111,0.0-6.0-0.1,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,20,681494,0.0-6.0-1.1,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,27378,2,response_pred,Andrena fulva,TRUE,Andrena fulva,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,21,682260,0.0-6.0-0.2,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,22,703180,0.0-6.0-1.2,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,20914,3,response_pred,Bombus lucorum,FALSE,Bombus hortorum,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,23,703938,0.0-6.0-0.3,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,24,714992,0.0-6.0-1.3,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,11049,4,response_pred,Bombus pratorum,FALSE,Bombus lucorum,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,25,715501,0.0-6.0-0.4,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,26,729739,0.0-6.0-1.4,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,14235,5,response_pred,Bombus hortorum,FALSE,Bombus pratorum,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,27,730249,0.0-6.0-0.5,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,28,776527,0.0-6.0-1.5,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,46273,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-button-response,29,823725,0.0-7.0,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,47191,0,,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,30,824491,0.0-8.0-0.0,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,31,838780,0.0-8.0-1.0,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,14283,4,response_2,Bombus pratorum,FALSE,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,32,839541,0.0-8.0-0.1,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,33,857162,0.0-8.0-1.1,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,17616,2,response_2,Andrena bicolor,FALSE,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,34,857421,0.0-8.0-0.2,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,35,868906,0.0-8.0-1.2,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,11479,2,response_2,Andrena fulva,TRUE,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,36,869172,0.0-8.0-0.3,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,37,884767,0.0-8.0-1.3,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,15589,1,response_2,Andrena flavipes,TRUE,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,38,885022,0.0-8.0-0.4,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,39,895788,0.0-8.0-1.4,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,10760,3,response_2,Bombus hortorum,TRUE,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-keyboard-response,40,896292,0.0-8.0-0.5,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,image-button-response,41,914041,0.0-8.0-1.5,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,17744,0,response_2,Andrena bicolor,TRUE,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-button-response,42,932146,0.0-9.0,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,18101,0,,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
,,,,,html-button-response,43,934514,0.0-10.0,23,1,2023-03-15 15:26:11,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,2366,0,,,,,IwAR29eiYR9dKryt0AooSnqok4fzHnwfPqgFvyae82WompZBfFZRQ_snz8JDE
TRUE,FALSE,[],[],[],preload,0,60,0.0-0.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,,,,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-button-response,1,1174,0.0-1.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,1111,0,,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-button-response,2,2779,0.0-2.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,1604,0,,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-button-response,3,201706,0.0-3.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,198926,0,,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,4,203221,0.0-4.0-0.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,5,272413,0.0-4.0-1.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,69185,0,response_1,Andrena bicolor,TRUE,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,6,272667,0.0-4.0-0.1,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,7,363424,0.0-4.0-1.1,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,90750,3,response_1,Bombus hortorum,TRUE,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,8,363676,0.0-4.0-0.2,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,9,443751,0.0-4.0-1.2,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,80072,2,response_1,Andrena fulva,TRUE,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,10,444254,0.0-4.0-0.3,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,11,455885,0.0-4.0-1.3,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,11629,5,response_1,Bombus pratorum,TRUE,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,12,456386,0.0-4.0-0.4,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,13,508482,0.0-4.0-1.4,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,52093,0,response_1,Andrena bicolor,TRUE,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,14,508734,0.0-4.0-0.5,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,15,543276,0.0-4.0-1.5,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,34539,2,response_1,Andrena fulva,TRUE,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-button-response,16,584779,0.0-5.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,41502,0,,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,17,585285,0.0-6.0-0.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,18,608665,0.0-6.0-1.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,23377,2,response_pred,Andrena fulva,TRUE,Andrena fulva,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,19,609168,0.0-6.0-0.1,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,20,646743,0.0-6.0-1.1,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,37573,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,21,646998,0.0-6.0-0.2,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,22,701599,0.0-6.0-1.2,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,54599,3,response_pred,Bombus hortorum,TRUE,Bombus pratorum,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,23,702101,0.0-6.0-0.3,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,24,728258,0.0-6.0-1.3,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,26154,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,25,728759,0.0-6.0-0.4,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,26,749865,0.0-6.0-1.4,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,21104,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,27,750366,0.0-6.0-0.5,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,28,823776,0.0-6.0-1.5,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,73408,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-button-response,29,852163,0.0-7.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,28385,0,,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,30,852672,0.0-8.0-0.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,image-button-response,31,888835,0.0-8.0-1.0,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,36160,1,response_2,Andrena flavipes,TRUE,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
,,,,,html-keyboard-response,32,889337,0.0-8.0-0.1,22,1,2023-03-15 15:15:30,95c447948bfde634df5be7bb21c2f1af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,IwAR2Ye-C_CrhWesdLmRHUheeEEDRulnmQlOP-Hd3-0yYS2ut93yg4_81puRM
